booking_id,age,country,travel_type,transport,hotel_stars,nights,distance_km,season,booking_advance_days,travel_insurance,total_price,cancelled
1510,71,Italy,Business,Plane,4,10,5147,Spring,96,yes,3072.66,no
1511,45,Italy,Leisure,Plane,2,4,7942,Spring,13,no,1816.76,no
1512,66,France,Business,Plane,1,5,125,Autumn,31,yes,1256.73,no
1513,67,France,Leisure,Plane,3,7,4647,Spring,124,yes,2089.13,no
1514,47,UK,Leisure,Plane,2,3,2253,Spring,68,no,991.11,no
1515,55,France,Leisure,Plane,4,4,8119,Winter,116,yes,2385.24,no
1516,68,Spain,Business,Plane,2,9,3589,Spring,62,no,1937.53,no
1517,21,USA,Business,Plane,2,12,8623,Summer,177,no,3049.12,no
1518,18,USA,Leisure,Plane,1,2,5261,Summer,146,no,1074.3,no
1519,25,Germany,Leisure,Plane,5,8,744,Winter,75,yes,1717.8,no
1520,46,France,Business,Plane,5,9,1952,Winter,106,yes,1991.97,no
1521,72,France,Leisure,Plane,2,5,7823,Spring,53,no,1848.76,no
1522,56,Spain,Leisure,Plane,4,7,4230,Winter,146,yes,1976.82,no
1523,20,Italy,Leisure,Plane,4,6,3684,Winter,51,yes,2010.63,no
1524,49,Italy,Leisure,Plane,1,1,3909,Autumn,169,yes,689.43,no
1525,27,USA,Business,Train,2,8,9102,Winter,101,yes,2724.65,no
1526,27,USA,Business,Plane,2,9,1411,Summer,101,no,1884.86,no
1527,36,UK,Leisure,Plane,5,10,1994,Spring,83,no,2492.07,no
1528,63,Spain,Leisure,Plane,1,11,6338,Winter,123,yes,2766.75,no
1529,51,Germany,Business,Plane,3,1,4400,Autumn,134,no,1317.42,no
1530,50,Germany,Leisure,Plane,4,8,7888,Spring,165,yes,2338.11,no
1531,40,Spain,Business,Plane,4,3,7077,Spring,12,no,1926.47,no
1532,72,Germany,Leisure,Plane,2,12,6273,Spring,81,yes,1924.76,no
1533,45,Italy,Leisure,Train,1,6,6509,Autumn,2,yes,1951.77,no
1534,49,Germany,Business,Plane,3,10,2170,Summer,53,yes,1844.98,no
1535,67,Germany,Leisure,Plane,4,8,2756,Autumn,153,yes,1709.14,no
1536,24,Spain,Leisure,Plane,1,5,4234,Autumn,156,yes,1330.06,no
1537,46,Spain,Leisure,Train,3,8,4368,Spring,173,yes,1424.25,no
1538,25,Germany,Leisure,Train,2,7,6110,Autumn,37,no,2317.05,no
1539,18,France,Leisure,Plane,5,7,3584,Spring,145,no,1845.19,no
1540,74,Spain,Business,Plane,4,7,513,Winter,69,no,1523.5,no
1541,72,UK,Business,Plane,4,9,7941,Winter,56,no,3634.76,no
1542,20,UK,Leisure,Plane,3,6,8983,Autumn,121,no,1912.66,no
1543,41,Italy,Leisure,Plane,5,6,6248,Summer,58,no,2290.34,no
1544,40,Germany,Leisure,Plane,1,11,4409,Spring,4,yes,1878.02,no
1545,25,France,Leisure,Train,2,9,5891,Autumn,103,no,2216.21,no
1546,71,Italy,Leisure,Plane,1,6,1019,Autumn,49,yes,862.3,no
1547,74,Germany,Business,Plane,3,7,1006,Summer,38,yes,1795.88,no
1548,64,Spain,Leisure,Plane,4,7,3310,Spring,45,yes,1499.99,no
1549,54,UK,Business,Plane,4,2,2819,Autumn,108,yes,1462.14,no
1550,20,USA,Leisure,Plane,1,13,4995,Summer,158,no,1785.64,no
1551,68,France,Leisure,Plane,2,12,892,Spring,37,no,1612.78,no
1552,50,USA,Leisure,Plane,3,8,8867,Winter,155,no,2894.82,no
1553,45,UK,Leisure,Plane,2,12,5643,Summer,32,no,2491.64,no
1554,64,USA,Leisure,Plane,3,11,3825,Autumn,139,yes,2293.33,no
1555,25,Spain,Business,Plane,2,6,8291,Winter,58,no,2200.87,no
1556,51,Germany,Leisure,Plane,1,4,5261,Spring,77,yes,956.44,no
1557,52,Spain,Business,Plane,5,11,1460,Summer,163,yes,2087.0,no
1558,49,USA,Leisure,Plane,3,13,2148,Winter,17,no,2939.91,no
1559,41,Spain,Business,Plane,1,7,6352,Winter,158,no,1923.37,no
1560,31,UK,Leisure,Plane,4,8,6198,Autumn,146,no,2268.04,no
1561,49,France,Business,Plane,4,1,3296,Winter,30,yes,1491.95,no
1562,73,Spain,Leisure,Train,2,10,9379,Autumn,90,no,2058.26,no
1563,63,UK,Business,Train,4,13,305,Spring,119,yes,2916.95,no
1564,60,France,Business,Plane,5,13,3415,Autumn,16,yes,3020.36,no
1565,33,Germany,Leisure,Train,3,4,6833,Summer,75,yes,2030.49,no
1566,21,USA,Leisure,Train,2,4,8914,Winter,4,yes,1720.58,no
1567,69,Germany,Leisure,Train,3,10,1777,Spring,127,yes,1535.23,no
1568,54,Italy,Business,Plane,3,9,3112,Autumn,105,yes,2689.8,no
1569,71,UK,Leisure,Plane,1,13,7647,Autumn,143,no,2326.22,no
1570,38,France,Leisure,Plane,4,6,1971,Autumn,155,yes,1486.56,no
1571,31,Spain,Leisure,Plane,3,4,8370,Spring,4,yes,1768.52,no
1572,48,Germany,Leisure,Plane,5,13,6658,Spring,163,yes,3313.37,no
1573,72,France,Business,Plane,5,1,9768,Summer,85,no,2186.84,no
1574,65,UK,Leisure,Plane,4,8,4834,Spring,63,no,2035.54,no
1575,35,Italy,Leisure,Plane,4,11,5889,Autumn,100,yes,2747.91,no
1576,24,Germany,Business,Plane,2,9,7034,Spring,66,yes,2286.39,no
1577,27,USA,Leisure,Plane,2,5,3328,Autumn,39,yes,1519.42,no
1578,24,France,Leisure,Train,2,5,2435,Summer,156,yes,1076.59,no
1579,50,USA,Leisure,Plane,4,10,1825,Summer,162,yes,2269.75,no
1580,40,France,Leisure,Plane,3,8,5837,Autumn,161,yes,1968.52,no
1581,38,France,Leisure,Plane,1,8,9406,Spring,178,yes,1965.34,no
1582,36,UK,Business,Plane,2,5,6085,Spring,72,no,1835.63,no
1583,65,UK,Leisure,Plane,1,4,7316,Winter,72,yes,1532.48,no
1584,36,UK,Leisure,Train,5,6,260,Summer,42,yes,1184.07,no
1585,53,Spain,Leisure,Plane,4,10,1525,Summer,86,no,1716.39,no
1586,46,France,Leisure,Plane,5,5,1833,Autumn,91,no,1648.85,no
1587,35,Germany,Business,Plane,2,8,2622,Winter,28,no,1618.92,no
1588,19,USA,Leisure,Plane,3,9,7266,Spring,155,yes,2787.23,no
1589,18,UK,Leisure,Plane,2,13,701,Autumn,119,yes,1383.3,no
1590,64,UK,Leisure,Plane,1,1,9847,Spring,129,yes,1360.62,no
1591,22,USA,Leisure,Plane,2,9,4784,Spring,91,yes,2154.4,no
1592,37,USA,Leisure,Plane,3,13,1620,Spring,8,yes,2748.37,no
1593,28,France,Leisure,Plane,3,9,2490,Winter,121,no,1544.36,no
1594,59,UK,Leisure,Plane,4,6,9197,Summer,46,no,2327.41,no
1595,19,USA,Business,Train,4,11,9942,Summer,24,no,3321.53,no
1596,20,Spain,Leisure,Plane,3,10,1217,Spring,115,no,1662.55,no
1597,40,Spain,Business,Train,3,5,7400,Winter,168,yes,2343.96,no
1598,72,UK,Business,Plane,1,7,9816,Spring,179,no,2495.32,no
1599,29,USA,Leisure,Plane,2,11,4821,Spring,119,no,2004.66,no
1600,37,France,Leisure,Plane,4,8,6241,Autumn,24,no,2107.85,no
1601,22,France,Leisure,Plane,1,9,3180,Winter,22,yes,1256.15,no
1602,54,France,Leisure,Plane,2,9,8039,Winter,68,yes,1765.43,no
1603,55,Italy,Business,Plane,4,10,4877,Summer,136,yes,3149.47,no
1604,47,UK,Leisure,Plane,1,11,7365,Summer,58,yes,1922.7,no
1605,26,France,Leisure,Plane,5,3,3901,Spring,15,no,1568.93,no
1606,51,Spain,Leisure,Plane,5,13,7157,Autumn,8,no,3679.34,yes
1607,70,USA,Leisure,Train,4,8,7610,Autumn,170,no,2419.14,no
1608,61,Germany,Leisure,Plane,1,1,8199,Autumn,167,yes,1131.06,no
1609,52,Germany,Business,Plane,2,7,6181,Spring,35,yes,2363.41,no
1610,69,France,Leisure,Plane,2,12,3727,Summer,169,yes,2279.68,no
1611,39,Germany,Business,Plane,1,5,4480,Winter,48,no,1777.08,no
1612,61,Germany,Leisure,Plane,5,13,5479,Spring,96,yes,3674.55,no
1613,41,Italy,Leisure,Plane,1,13,2642,Autumn,71,no,2677.36,no
1614,34,Spain,Leisure,Plane,5,2,4550,Autumn,44,no,1412.52,no
1615,27,Spain,Leisure,Plane,5,2,7060,Spring,97,no,1492.49,no
1616,47,Italy,Leisure,Plane,2,8,299,Autumn,35,no,1269.94,no
1617,73,Italy,Business,Train,4,5,7096,Winter,27,no,2111.69,no
1618,63,Germany,Business,Plane,3,14,2283,Spring,70,yes,3149.46,no
1619,40,UK,Leisure,Plane,1,12,5143,Winter,66,no,2435.72,no
1620,49,USA,Leisure,Plane,5,11,4136,Summer,71,yes,2482.77,no
1621,34,USA,Leisure,Train,1,3,5112,Autumn,80,yes,1072.85,no
1622,67,Germany,Business,Plane,4,1,7934,Autumn,29,yes,1725.04,no
1623,68,USA,Leisure,Plane,4,11,3593,Summer,31,no,2690.11,no
1624,34,Italy,Business,Plane,3,7,4072,Summer,68,yes,1877.86,no
1625,31,Spain,Leisure,Plane,3,11,9656,Summer,25,no,3212.1,no
1626,26,USA,Leisure,Plane,5,12,1952,Autumn,117,no,1903.3,no
1627,57,Germany,Business,Train,3,3,8679,Summer,141,no,2215.88,no
1628,19,UK,Leisure,Plane,5,7,1762,Spring,81,yes,1346.55,no
1629,62,Germany,Leisure,Plane,2,12,7689,Summer,168,no,2992.23,no
1630,42,France,Leisure,Plane,5,2,312,Spring,87,yes,920.72,no
1631,56,Germany,Leisure,Plane,3,4,4755,Spring,135,yes,1509.71,no
1632,26,Italy,Leisure,Plane,1,2,8849,Winter,160,no,1234.05,no
1633,71,Spain,Leisure,Train,3,4,3219,Spring,24,yes,1204.56,no
1634,39,Spain,Business,Plane,4,5,6745,Spring,1,yes,2570.93,no
1635,60,USA,Leisure,Train,3,14,2791,Summer,111,no,2408.06,no
1636,63,Italy,Business,Train,2,8,2094,Autumn,47,yes,1490.56,no
1637,21,France,Leisure,Plane,5,2,5148,Summer,179,yes,1558.49,no
1638,43,Italy,Leisure,Plane,4,10,574,Winter,36,no,1467.26,no
1639,46,Germany,Leisure,Plane,5,3,8333,Winter,155,yes,1905.3,no
1640,62,Italy,Leisure,Plane,5,10,4092,Autumn,42,yes,2249.4,no
1641,51,Italy,Leisure,Plane,3,12,4923,Spring,76,no,2449.8,no
1642,40,France,Business,Plane,1,13,3617,Winter,90,no,2327.11,no
1643,54,Germany,Leisure,Plane,4,5,2368,Autumn,89,no,1257.58,no
1644,28,UK,Leisure,Train,2,11,9936,Summer,68,no,3342.77,no
1645,23,UK,Leisure,Train,2,12,1039,Summer,70,yes,2444.87,no
1646,35,Spain,Business,Plane,1,12,4538,Summer,110,no,2260.36,no
1647,38,USA,Business,Plane,1,9,6398,Spring,126,no,2564.77,no
1648,59,Italy,Leisure,Plane,3,10,3085,Spring,141,yes,2037.01,no
1649,53,Spain,Leisure,Plane,2,11,5089,Autumn,153,no,2541.65,no
1650,58,France,Leisure,Plane,4,5,6128,Winter,95,no,1562.45,no
1651,55,UK,Leisure,Plane,1,14,9656,Summer,22,yes,2666.44,no
1652,51,Italy,Leisure,Plane,1,9,9142,Spring,21,no,2800.66,no
1653,34,France,Leisure,Plane,1,4,8522,Spring,143,no,1991.82,no
1654,54,USA,Leisure,Plane,4,10,2599,Winter,165,yes,2113.72,no
1655,42,France,Leisure,Plane,2,5,7720,Summer,45,no,1996.29,no
1656,55,Italy,Leisure,Plane,4,9,4404,Summer,154,no,2253.4,no
1657,29,USA,Business,Train,4,4,3003,Winter,111,no,1625.57,no
1658,40,France,Business,Plane,3,5,7863,Autumn,178,yes,2151.25,no
1659,70,USA,Leisure,Plane,1,5,8064,Autumn,163,yes,1389.71,no
1660,59,Italy,Leisure,Plane,2,4,9530,Winter,169,yes,1999.94,no
1661,39,Italy,Leisure,Plane,3,4,2174,Winter,72,no,1348.14,no
1662,38,USA,Leisure,Plane,3,11,7925,Autumn,116,no,2802.64,no
1663,44,Germany,Business,Plane,5,5,2165,Winter,11,yes,2045.77,no
1664,74,Spain,Leisure,Train,1,12,8921,Summer,88,yes,2875.48,no
1665,48,France,Business,Plane,2,6,3308,Autumn,136,yes,1605.41,no
1666,23,France,Business,Plane,2,7,4774,Autumn,54,no,2040.23,no
1667,44,Germany,Leisure,Plane,2,6,9194,Autumn,129,no,2089.29,no
1668,57,Germany,Leisure,Plane,1,1,9345,Summer,20,yes,1008.28,no
1669,51,Germany,Leisure,Plane,2,2,222,Winter,100,yes,592.71,no
1670,29,UK,Leisure,Plane,4,7,1056,Spring,34,yes,1321.18,no
1671,62,UK,Leisure,Plane,4,14,5196,Spring,57,yes,2980.42,no
1672,74,USA,Leisure,Plane,1,3,1086,Summer,141,no,738.19,no
1673,70,UK,Business,Plane,2,12,9543,Summer,125,yes,2657.95,no
1674,24,Italy,Leisure,Plane,5,10,4533,Winter,53,yes,2307.92,no
1675,27,USA,Leisure,Plane,5,11,1090,Spring,52,no,1741.67,no
1676,62,France,Leisure,Train,5,13,8025,Autumn,134,no,3082.08,no
1677,34,Spain,Leisure,Plane,4,2,5656,Summer,36,no,1340.05,no
1678,43,Italy,Leisure,Plane,5,6,9193,Spring,153,no,2108.6,no
1679,38,France,Business,Plane,2,11,6925,Autumn,91,no,3241.03,no
1680,45,France,Leisure,Train,2,4,4809,Autumn,95,no,1186.24,no
1681,63,USA,Leisure,Plane,5,12,8073,Winter,3,no,2751.14,yes
1682,19,Germany,Leisure,Plane,3,11,3680,Summer,28,no,2134.9,no
1683,71,Germany,Leisure,Plane,5,5,2902,Autumn,122,no,1835.69,no
1684,60,Italy,Business,Plane,3,6,2304,Summer,166,yes,1619.02,no
1685,18,Germany,Leisure,Plane,1,3,971,Spring,34,yes,563.41,no
1686,68,France,Business,Train,1,1,2924,Spring,84,yes,909.36,no
1687,70,Germany,Leisure,Train,2,3,6195,Summer,141,no,1186.77,no
1688,53,UK,Leisure,Plane,4,3,3503,Autumn,111,no,1046.46,no
1689,68,Germany,Leisure,Plane,2,6,6253,Autumn,5,no,1570.35,yes
1690,43,France,Leisure,Plane,2,4,5650,Spring,128,yes,1595.53,no
1691,46,USA,Leisure,Plane,4,7,3982,Autumn,88,yes,2180.83,no
1692,38,Italy,Business,Train,2,13,3307,Autumn,115,no,2052.5,no
1693,28,Spain,Leisure,Plane,4,11,3197,Spring,102,yes,2413.68,no
1694,57,Germany,Leisure,Plane,2,2,3178,Winter,17,yes,704.55,no
1695,28,France,Leisure,Plane,1,12,2738,Spring,31,no,2159.25,no
1696,53,Spain,Leisure,Train,3,4,5651,Summer,92,yes,1402.66,no
1697,66,Spain,Leisure,Plane,2,8,3046,Winter,161,yes,1177.53,no
1698,56,UK,Leisure,Plane,3,11,3571,Summer,104,yes,2549.92,no
1699,57,Spain,Leisure,Plane,5,6,4402,Winter,93,yes,1777.86,no
1700,52,USA,Leisure,Plane,2,10,1724,Winter,132,yes,1583.43,no
1701,71,France,Leisure,Train,1,3,9817,Spring,82,yes,1542.73,no
1702,51,France,Leisure,Plane,4,10,1582,Spring,55,yes,2449.45,no
1703,72,Germany,Leisure,Plane,1,12,358,Summer,152,yes,1312.91,no
1704,64,Germany,Leisure,Plane,3,2,553,Spring,160,no,714.81,no
1705,41,Germany,Business,Plane,4,3,9090,Winter,73,yes,2628.59,no
1706,71,USA,Leisure,Plane,1,1,4570,Spring,47,yes,651.5,no
1707,39,Spain,Leisure,Plane,1,1,2611,Summer,144,yes,667.44,no
1708,22,Spain,Leisure,Plane,1,2,4270,Winter,149,yes,830.22,no
1709,73,UK,Leisure,Plane,4,14,8533,Summer,94,yes,3543.79,no
1710,50,USA,Business,Plane,1,3,5236,Autumn,67,yes,1389.28,no
1711,53,Germany,Leisure,Train,1,13,1812,Spring,97,no,1905.96,no
1712,64,Italy,Business,Plane,3,9,7526,Winter,159,no,2970.27,no
1713,37,UK,Business,Plane,1,8,2102,Summer,120,no,1615.84,no
1714,36,Italy,Leisure,Train,1,12,8251,Spring,142,yes,2325.58,no
1715,52,Spain,Leisure,Plane,5,11,6354,Spring,134,no,2569.59,no
1716,69,UK,Leisure,Plane,4,11,3427,Summer,157,yes,2034.59,no
1717,60,UK,Leisure,Plane,5,9,8788,Winter,37,no,2419.26,no
1718,34,France,Leisure,Plane,3,7,8135,Summer,164,yes,2145.41,no
1719,62,Spain,Leisure,Plane,5,7,3211,Spring,110,no,1715.71,no
1720,60,Spain,Leisure,Plane,2,5,5341,Summer,78,no,1589.19,no
1721,51,USA,Leisure,Train,4,7,9018,Autumn,171,yes,2214.79,no
1722,26,UK,Leisure,Plane,1,4,1931,Spring,118,yes,804.29,no
1723,43,Spain,Business,Plane,5,5,1921,Winter,42,yes,2111.36,no
1724,19,UK,Leisure,Plane,5,12,1916,Autumn,74,yes,2479.14,no
1725,70,USA,Business,Plane,1,1,191,Summer,125,no,706.91,no
1726,26,USA,Leisure,Plane,1,11,3532,Winter,60,yes,2313.66,no
1727,26,France,Leisure,Plane,3,4,2069,Autumn,64,yes,960.85,no
1728,57,UK,Leisure,Train,5,3,2484,Summer,58,no,1249.95,no
1729,34,Spain,Leisure,Plane,5,2,3779,Autumn,2,yes,1230.9,no
1730,18,Spain,Leisure,Plane,2,2,702,Spring,78,yes,542.28,no
1731,42,UK,Leisure,Plane,2,8,527,Winter,71,yes,935.78,no
1732,60,UK,Business,Plane,5,1,9748,Autumn,120,no,2496.16,no
1733,57,UK,Leisure,Train,2,8,8298,Spring,8,yes,2160.55,no
1734,59,Germany,Leisure,Plane,5,9,6363,Summer,164,no,2761.64,no
1735,42,Spain,Business,Plane,4,6,2534,Spring,13,yes,2053.97,no
1736,56,USA,Business,Plane,3,1,1473,Summer,39,yes,1039.4,no
1737,52,Spain,Leisure,Train,2,10,8932,Winter,102,yes,2227.41,no
1738,20,Germany,Leisure,Train,5,12,5262,Spring,81,no,2890.85,no
1739,67,UK,Business,Plane,2,7,6940,Spring,6,yes,1972.69,no
1740,54,France,Leisure,Train,3,5,3911,Summer,19,yes,1373.38,no
1741,61,UK,Leisure,Plane,4,9,3406,Autumn,153,no,2254.66,no
1742,61,UK,Leisure,Plane,1,7,8737,Summer,131,no,2239.54,no
1743,68,Germany,Business,Train,1,5,8804,Autumn,105,no,2403.58,no
1744,47,Spain,Leisure,Train,2,13,9281,Summer,53,yes,3735.25,no
1745,55,UK,Business,Plane,5,2,6456,Winter,28,yes,1742.02,no
1746,51,Spain,Leisure,Plane,3,14,1501,Autumn,154,yes,2483.82,no
1747,29,Italy,Business,Train,4,4,645,Spring,47,no,1490.35,no
1748,36,USA,Leisure,Plane,4,2,2633,Autumn,136,yes,1046.33,no
1749,54,Spain,Leisure,Train,4,9,2109,Summer,57,yes,2149.88,no
1750,61,France,Business,Plane,1,2,6001,Summer,55,yes,1672.38,no
1751,66,USA,Leisure,Train,3,2,4185,Autumn,79,yes,1136.53,no
1752,34,France,Leisure,Train,1,2,2315,Spring,1,no,649.06,no
1753,27,UK,Leisure,Plane,2,1,5085,Winter,168,no,1070.75,no
1754,74,USA,Leisure,Train,4,9,9119,Spring,23,no,2899.67,no
1755,72,Spain,Leisure,Plane,3,8,2284,Autumn,42,yes,1760.31,no
1756,66,USA,Leisure,Plane,4,2,1375,Summer,178,no,854.31,no
1757,64,UK,Leisure,Plane,1,2,9808,Spring,4,yes,1734.5,no
1758,29,Germany,Leisure,Plane,1,5,9604,Summer,8,yes,2167.09,no
1759,33,France,Leisure,Plane,1,12,5268,Summer,164,yes,2046.9,no
1760,41,UK,Leisure,Train,4,13,3623,Spring,10,yes,2877.08,no
1761,36,Germany,Business,Plane,3,14,8807,Autumn,116,yes,4062.04,no
1762,25,USA,Leisure,Plane,3,12,4883,Spring,158,yes,2411.54,no
1763,48,USA,Leisure,Train,2,14,1119,Winter,100,no,2351.63,no
1764,38,UK,Business,Plane,4,4,9587,Summer,16,no,2370.52,no
1765,34,Spain,Leisure,Plane,2,2,7698,Summer,158,yes,1324.55,no
1766,40,USA,Business,Plane,2,8,1149,Autumn,64,yes,1454.91,no
1767,54,Spain,Business,Plane,2,8,2440,Summer,108,yes,1854.87,no
1768,71,Spain,Business,Plane,2,13,7673,Summer,121,yes,3111.23,no
1769,33,Spain,Leisure,Train,1,4,9549,Summer,139,yes,1661.02,no
1770,23,Italy,Business,Plane,2,14,2378,Spring,162,yes,2173.09,no
1771,25,Germany,Business,Train,3,4,3085,Summer,55,no,1532.19,no
1772,42,Germany,Leisure,Plane,2,9,5805,Spring,83,yes,2023.02,no
1773,35,USA,Leisure,Plane,1,4,1244,Autumn,4,yes,683.54,no
1774,42,USA,Leisure,Plane,5,10,7730,Winter,177,no,3022.59,no
1775,29,Spain,Leisure,Plane,5,11,805,Summer,44,no,1551.31,no
1776,32,Italy,Leisure,Plane,5,9,2524,Winter,159,yes,2214.63,no
1777,43,Spain,Leisure,Plane,4,3,2034,Spring,48,yes,1253.45,no
1778,58,Italy,Leisure,Plane,3,2,2584,Autumn,99,no,1058.42,no
1779,62,Spain,Leisure,Plane,1,11,7096,Autumn,98,no,2674.95,no
1780,43,France,Leisure,Plane,5,8,1845,Spring,26,yes,1707.49,no
1781,64,France,Leisure,Plane,1,12,5864,Winter,103,no,2119.9,no
1782,49,UK,Business,Plane,1,3,9261,Summer,97,yes,1861.75,no
1783,27,Spain,Leisure,Plane,4,13,2646,Spring,12,no,2989.39,no
1784,33,USA,Leisure,Plane,5,2,5728,Spring,45,yes,1643.02,no
1785,24,Germany,Leisure,Plane,2,13,877,Spring,136,yes,2631.4,no
1786,34,UK,Leisure,Plane,1,11,9625,Spring,9,no,2869.78,yes
1787,40,USA,Business,Plane,5,8,3214,Spring,1,no,2690.22,yes
1788,43,France,Business,Train,1,8,3036,Autumn,133,yes,1970.7,no
1789,38,Spain,Leisure,Plane,4,5,4210,Spring,71,yes,1873.85,no
1790,39,UK,Business,Plane,4,9,1445,Autumn,54,yes,2546.08,no
1791,24,Spain,Leisure,Train,2,11,2141,Winter,104,yes,1464.58,no
1792,31,France,Leisure,Plane,4,6,2774,Summer,152,yes,1941.42,no
1793,32,UK,Leisure,Plane,5,5,7604,Autumn,154,no,2175.52,no
1794,70,France,Business,Plane,4,12,9847,Summer,10,yes,3191.99,no
1795,24,Italy,Leisure,Plane,2,3,789,Summer,40,no,781.14,no
1796,26,France,Leisure,Train,3,7,9826,Summer,44,no,2713.1,no
1797,68,Spain,Business,Train,1,14,7156,Autumn,112,yes,3739.52,no
1798,65,Germany,Leisure,Plane,1,9,219,Autumn,12,no,1229.08,no
1799,25,France,Leisure,Train,5,4,6269,Autumn,22,no,1639.65,no
1800,67,USA,Business,Plane,2,11,5932,Winter,155,yes,2391.53,no
1801,40,Germany,Leisure,Plane,2,7,1713,Autumn,82,no,1353.68,no
1802,46,Italy,Leisure,Train,2,12,7723,Winter,142,no,3168.32,no
1803,35,UK,Leisure,Plane,1,3,3133,Autumn,153,yes,775.8,no
1804,48,UK,Leisure,Plane,4,11,3036,Autumn,52,yes,2170.47,no
1805,47,Germany,Leisure,Plane,1,2,5759,Summer,112,no,845.77,no
1806,69,UK,Leisure,Plane,1,13,9441,Spring,118,yes,3534.57,no
1807,56,France,Leisure,Plane,1,11,5167,Summer,59,no,1543.88,no
1808,52,Germany,Leisure,Plane,4,1,4902,Autumn,38,no,1063.64,no
1809,35,Spain,Business,Plane,3,6,3258,Spring,20,yes,1771.95,no
1810,59,France,Business,Plane,5,5,9658,Spring,78,yes,2714.94,no
1811,56,France,Leisure,Train,3,2,4590,Winter,20,yes,1343.7,no
1812,34,France,Leisure,Train,3,13,555,Spring,101,yes,2109.94,no
1813,31,Spain,Business,Plane,1,13,7743,Winter,110,no,3263.84,no
1814,48,Italy,Leisure,Train,3,3,4720,Summer,30,yes,1525.59,no
1815,41,USA,Leisure,Plane,1,9,8967,Winter,107,yes,2190.15,no
1816,52,UK,Business,Plane,1,3,9293,Autumn,41,yes,2286.81,no
1817,61,Germany,Business,Plane,5,7,9187,Spring,84,no,3103.62,no
1818,62,Italy,Business,Plane,2,1,5199,Autumn,71,yes,1360.47,no
1819,51,Germany,Business,Plane,1,7,159,Spring,63,no,1350.09,no
1820,20,UK,Leisure,Plane,3,9,6299,Spring,95,no,1817.49,no
1821,54,Spain,Leisure,Plane,5,12,6411,Summer,29,no,3298.46,no
1822,60,France,Leisure,Plane,3,11,5631,Winter,77,yes,2826.32,no
1823,57,France,Leisure,Train,2,8,2864,Summer,172,yes,1492.15,no
1824,43,Spain,Leisure,Plane,4,7,7108,Winter,79,yes,1760.56,no
1825,72,Italy,Business,Train,2,10,1894,Summer,83,yes,1832.34,no
1826,40,Italy,Business,Train,5,14,5786,Summer,57,no,3877.01,no
1827,61,Germany,Leisure,Plane,2,8,3587,Spring,152,yes,1536.63,no
1828,56,Spain,Business,Plane,2,13,5087,Summer,147,yes,3444.47,no
1829,32,Italy,Business,Plane,5,4,3521,Summer,17,no,2138.62,no
1830,73,Spain,Leisure,Train,5,2,6680,Winter,112,yes,1847.66,no
1831,66,UK,Leisure,Plane,3,14,5632,Summer,132,yes,2273.12,no
1832,21,France,Leisure,Plane,1,14,1473,Spring,150,yes,2767.2,no
1833,46,France,Leisure,Plane,4,11,3653,Summer,6,no,2550.9,yes
1834,39,France,Leisure,Plane,4,9,3772,Autumn,158,yes,1618.7,no
1835,42,Spain,Leisure,Train,4,3,8244,Autumn,93,no,1641.02,no
1836,30,Spain,Leisure,Plane,2,14,9374,Winter,75,yes,3641.45,no
1837,35,Germany,Leisure,Train,5,11,9225,Winter,139,yes,3719.86,no
1838,50,France,Business,Plane,5,4,5537,Autumn,48,no,2005.28,no
1839,33,Germany,Leisure,Plane,5,7,8263,Summer,46,no,1927.46,no
1840,62,France,Business,Train,1,2,7546,Summer,155,yes,1518.76,no
1841,59,Germany,Leisure,Plane,5,14,8849,Winter,147,no,4234.76,no
1842,61,Germany,Leisure,Train,5,8,6065,Spring,86,yes,2719.84,no
1843,19,UK,Business,Plane,2,12,6015,Summer,92,no,2538.08,no
1844,72,Germany,Leisure,Plane,3,10,9834,Autumn,59,no,2482.0,no
1845,52,Spain,Leisure,Plane,4,8,6215,Spring,124,yes,2607.67,no
1846,59,Germany,Business,Train,2,12,5194,Spring,83,no,3248.69,no
1847,51,France,Leisure,Train,2,5,2482,Summer,145,yes,1481.28,no
1848,47,Germany,Leisure,Plane,2,9,4198,Spring,50,no,2108.64,no
1849,72,Italy,Leisure,Plane,4,8,9299,Winter,168,no,2349.06,no
1850,30,USA,Business,Plane,2,1,9573,Spring,100,yes,1782.59,no
1851,30,France,Leisure,Plane,3,9,4458,Winter,87,yes,1639.69,no
1852,35,Italy,Leisure,Plane,5,13,8412,Summer,114,no,3733.11,no
1853,49,France,Leisure,Plane,3,14,9196,Spring,139,yes,3186.62,no
1854,49,Spain,Leisure,Train,5,14,239,Autumn,122,no,3090.74,no
1855,52,USA,Business,Plane,5,5,7744,Autumn,14,yes,2757.06,no
1856,56,USA,Leisure,Train,2,9,1915,Winter,13,no,1291.91,no
1857,63,Spain,Leisure,Plane,2,9,5508,Winter,88,yes,1554.8,no
1858,69,USA,Leisure,Plane,4,10,4401,Summer,80,yes,2174.73,no
1859,46,Spain,Business,Train,1,10,7385,Spring,156,no,3146.8,no
1860,66,Italy,Leisure,Plane,3,3,9320,Winter,172,no,2043.47,no
1861,46,UK,Business,Train,4,8,6878,Winter,63,yes,3122.04,no
1862,70,France,Business,Train,4,7,8636,Summer,103,yes,3151.11,no
1863,61,Spain,Leisure,Plane,3,7,2519,Spring,106,no,1374.35,no
1864,74,France,Leisure,Plane,3,12,3335,Spring,17,no,1714.29,no
